,Driven(KM),Brand(Model),Max Power,Gear Box,Age(Months),Fuel Type,Transmission,City,Area,Price(Lakhs)
6328,30000.0,Mahindra Thar,150.0,6.0,3.0,Petrol,Manual,Jaipur,11680.0,13.7
6329,10000.0,Kia Sonet,118.36,6.0,2.0,Petrol,Manual,Jaipur,11570.0,9.25
6330,20000.0,Volkswagen Taigun,113.98,6.0,2.0,Petrol,Manual,Jaipur,11962.0,13.5
6331,110000.0,Hyundai Getz,83.0,5.0,17.0,Petrol,Manual,Jaipur,10950.0,0.6
6332,40000.0,Maruti Swift Dzire,88.5,5.0,4.0,Petrol,Manual,Jaipur,,6.5
6333,100000.0,Honda City,116.4,5.0,12.0,Petrol,Manual,Jaipur,,3.5
6334,10000.0,Mahindra XUV300,115.05,6.0,2.0,Diesel,Manual,Jaipur,11632.0,13.7
6335,60000.0,Toyota Etios Liva,78.9,5.0,11.0,Petrol,Manual,Jaipur,10940.0,2.95
6336,50000.0,Maruti 800,37.0,4.0,16.0,Petrol,Manual,Jaipur,9691.0,0.75
6337,120000.0,Maruti SX4,104.68,5.0,17.0,Petrol,Manual,Jaipur,,0.5
6338,70000.0,Volkswagen Polo,73.9,5.0,11.0,Diesel,Manual,Jaipur,11304.0,2.4
6339,100000.0,Honda Amaze,98.63,5.0,8.0,Diesel,Manual,Jaipur,11380.0,3.2
6340,67896.0,Skoda Octavia,178.0,7.0,5.0,Petrol,Automatic,Jaipur,12968.0,15.0
6341,9862.0,Renault Kiger,98.63,5.0,3.0,Petrol,Manual,Jaipur,,7.45
6342,40000.0,Renault KWID,67.0,5.0,7.0,Petrol,Manual,Jaipur,,2.25
6343,37478.0,Renault KWID,53.26,5.0,5.0,Petrol,Manual,Jaipur,10620.0,3.32
6344,32972.0,Maruti Alto 800,40.36,5.0,3.0,CNG,Manual,Jaipur,9920.0,4.15
6345,30000.0,Maruti Eeco,61.68,5.0,2.0,CNG,Manual,Jaipur,10371.0,6.55
6346,3120.0,Maruti Swift,88.5,5.0,2.0,Petrol,Automatic,Jaipur,11160.0,7.75
6347,20972.0,Volkswagen Vento,108.62,6.0,2.0,Petrol,Manual,Jaipur,12178.0,10.5
6348,60000.0,Volkswagen Polo,75.0,5.0,6.0,Petrol,Manual,Jaipur,11306.0,4.75
6349,120000.0,Hyundai Verna,88.7,6.0,12.0,Diesel,Manual,Jaipur,12150.0,3.25
6350,20000.0,Jeep Compass,160.0,7.0,6.0,Petrol,Automatic,Jaipur,12426.0,14.0
6351,70000.0,Hyundai EON,55.2,5.0,11.0,Petrol,Manual,Jaipur,10090.0,1.45
6352,80000.0,Maruti Swift Dzire,85.8,5.0,12.0,Petrol,Manual,Jaipur,11380.0,2.5
6353,38323.0,Tata Nexon,118.36,6.0,3.0,Petrol,Automatic,Jaipur,11608.0,10.25
6354,120000.0,Maruti Swift Dzire,88.5,5.0,4.0,Petrol,Manual,Jaipur,,5.0
6355,40000.0,Renault KWID,53.3,5.0,5.0,Petrol,Manual,Jaipur,,3.0
6356,50000.0,Skoda Superb,187.74,7.0,4.0,Petrol,Automatic,Jaipur,13466.0,30.0
6357,60000.0,Mahindra XUV300,115.0,6.0,5.0,Diesel,Manual,Jaipur,,10.0
6358,90000.0,Hyundai Santa Fe,194.3,6.0,10.0,Diesel,Automatic,Jaipur,13140.0,7.5
6359,72842.0,Hyundai Grand i10,82.0,4.0,8.0,Petrol,Automatic,Jaipur,10850.0,4.6
6360,16338.0,Maruti Wagon R,67.04,5.0,6.0,Petrol,Manual,Jaipur,10219.0,4.3
6361,49017.0,Kia Seltos,113.43,6.0,4.0,Diesel,Manual,Jaipur,12230.0,15.25
6362,80000.0,Maruti Wagon R,57.5,5.0,14.0,LPG,Manual,Jaipur,10061.0,1.4
6363,30000.0,Tata Nano,35.0,4.0,13.0,Petrol,Manual,Jaipur,9219.0,0.55
6364,120000.0,Toyota Innova,100.6,5.0,10.0,Diesel,Manual,Jaipur,12700.0,6.5
6365,79828.0,Hyundai Verna,126.2,6.0,5.0,Diesel,Automatic,Jaipur,12338.0,11.4
6366,120000.0,Ford Figo,68.05,5.0,10.0,Diesel,Manual,Jaipur,10950.0,1.9
6367,59000.0,Volkswagen Polo,74.0,5.0,8.0,Petrol,Manual,Jaipur,11306.0,4.5
6368,120000.0,Chevrolet Beat,79.4,5.0,13.0,Petrol,Manual,Jaipur,10470.0,1.0
6369,90000.0,Maruti Ritz,73.9,5.0,14.0,Diesel,Manual,Jaipur,10790.0,2.0
6370,40000.0,Maruti Alto K10,67.1,5.0,12.0,Petrol,Manual,Jaipur,10261.0,2.45
6371,70000.0,Honda City,118.0,5.0,14.0,Petrol,Manual,Jaipur,12230.0,3.4
6372,10000.0,Mahindra Bolero Camper,75.09,5.0,2.0,Diesel,Manual,Jaipur,13058.0,10.4
6373,120000.0,Mahindra Scorpio,75.0,5.0,9.0,Diesel,Manual,Jaipur,12552.0,6.0
6374,52034.0,Honda Amaze,86.7,5.0,11.0,Petrol,Manual,Jaipur,11340.0,3.34
6375,45979.0,Renault KWID,53.3,5.0,9.0,Petrol,Manual,Jaipur,10516.0,2.43
6376,10000.0,Honda Amaze,88.76,5.0,5.0,Petrol,Manual,Jaipur,11380.0,6.1
6377,68551.0,Hyundai i20,82.85,5.0,11.0,Petrol,Manual,Jaipur,11410.0,3.49
6378,68766.0,Tata Tiago,83.83,5.0,5.0,Petrol,Manual,Jaipur,,5.14
6379,80000.0,Tata New Safari,138.1,5.0,12.0,Diesel,Manual,Jaipur,13136.0,3.0
6380,20000.0,Maruti Swift Dzire,88.5,5.0,4.0,Petrol,Manual,Jaipur,11460.0,7.25
6381,120000.0,Hyundai Verna,126.32,6.0,8.0,Diesel,Manual,Jaipur,,4.6
6382,120000.0,Hyundai Verna,126.32,6.0,9.0,Diesel,Manual,Jaipur,12140.0,4.5
6383,120000.0,Mahindra Bolero,63.0,5.0,14.0,Diesel,Manual,Jaipur,11432.0,3.2
6384,71000.0,Ford Ecosport,98.96,5.0,5.0,Diesel,Manual,Jaipur,11526.0,8.5
6385,53000.0,Volkswagen Vento,103.6,5.0,10.0,Diesel,Manual,Jaipur,12166.0,5.0
6386,75000.0,Volkswagen Polo,88.0,5.0,7.0,Diesel,Manual,Jaipur,,5.5
6387,23573.0,Maruti Wagon R,67.05,5.0,4.0,Petrol,Manual,Jaipur,10550.0,5.6
6388,76200.0,Ford Ecosport,98.96,5.0,6.0,Diesel,Manual,Jaipur,11526.0,8.0
6389,85000.0,Hyundai Santro Xing,63.0,5.0,17.0,Petrol,Automatic,Jaipur,,1.8
6390,62000.0,Maruti Alto K10,65.71,5.0,10.0,Petrol,Manual,Jaipur,,2.7
6391,16603.0,Hyundai Aura,81.86,5.0,4.0,Petrol,Automatic,Jaipur,11350.0,7.35
6392,43571.0,Hyundai EON,55.2,5.0,6.0,Petrol,Manual,Jaipur,10090.0,3.08
6393,28328.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Jaipur,9920.0,3.8
6394,115000.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Jaipur,11150.0,4.6
6395,40282.0,Honda WR-V,88.7,5.0,7.0,Petrol,Manual,Jaipur,,6.57
6396,57826.0,Maruti Alto 800,47.33,5.0,8.0,Petrol,Manual,Jaipur,9920.0,2.55
6397,85400.0,Volkswagen Polo,75.0,5.0,8.0,Petrol,Manual,Jaipur,11306.0,4.5
6398,74000.0,Hyundai i20,81.83,5.0,10.0,Petrol,Manual,Jaipur,11438.0,4.8
6399,66000.0,Mahindra Bolero Power Plus,70.0,5.0,6.0,Diesel,Manual,Jaipur,11480.0,8.25
6400,65580.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Automatic,Jaipur,11570.0,8.95
6401,91200.0,Volkswagen Polo,88.8,5.0,10.0,Diesel,Manual,Jaipur,11306.0,4.5
6402,65000.0,Ford Ecosport,98.96,5.0,9.0,Diesel,Manual,Jaipur,11526.0,5.9
6403,84250.0,Hyundai i20,88.73,6.0,7.0,Diesel,Manual,Jaipur,11438.0,6.7
6404,93155.0,Maruti Swift,75.0,5.0,17.0,Diesel,Manual,Jaipur,10900.0,2.3
6405,79412.0,BMW 3 Series,184.0,8.0,10.0,Diesel,Automatic,Jaipur,,14.25
6406,68140.0,Skoda Rapid,108.6,5.0,5.0,Diesel,Manual,Jaipur,,8.1
6407,16293.0,Kia Carens,138.05,7.0,2.0,Petrol,Automatic,Jaipur,12680.0,17.9
6408,79883.0,Maruti Ritz,73.94,5.0,10.0,Diesel,Manual,Jaipur,10910.0,1.89
6409,9000.0,Jeep Compass,170.0,6.0,4.0,Diesel,Manual,Jaipur,12426.0,18.9
6410,100048.0,Hyundai Getz,66.6,5.0,17.0,Petrol,Manual,Jaipur,,0.28
6411,110712.0,Honda Amaze,98.6,5.0,10.0,Diesel,Manual,Jaipur,11340.0,2.7
6412,67653.0,Tata Tiago,84.0,5.0,7.0,Petrol,Automatic,Jaipur,10786.0,4.1
6413,58066.0,Hyundai i10,68.05,5.0,9.0,Petrol,Manual,Jaipur,10360.0,2.96
6414,83000.0,Jaguar XF,187.7,8.0,7.0,Diesel,Automatic,Jaipur,13676.0,23.5
6415,71053.0,Honda Amaze,88.76,5.0,5.0,Petrol,Manual,Jaipur,11380.0,5.76
6416,76977.0,Volkswagen Polo,88.0,5.0,6.0,Diesel,Manual,Jaipur,11306.0,6.23
6417,150729.0,Tata Indica,75.0,5.0,15.0,Diesel,Manual,Jaipur,10980.0,0.8
6418,115000.0,Mercedes-Benz M-Class,203.2,7.0,8.0,Diesel,Automatic,Jaipur,13543.0,31.9
6419,15000.0,Kia Carens,114.41,6.0,2.0,Diesel,Automatic,Jaipur,12680.0,17.5
6420,144103.0,Honda New Accord,144.0,5.0,17.0,Petrol,Manual,Jaipur,13380.0,0.35
6421,19726.0,Honda Amaze,88.5,5.0,2.0,Petrol,Manual,Jaipur,11380.0,7.5
6422,60267.0,Audi Q5,174.3,7.0,11.0,Diesel,Automatic,Jaipur,13167.0,17.65
6423,120931.0,Hyundai Elantra,126.24,6.0,11.0,Diesel,Manual,Jaipur,,9.0
6424,12111.0,Tata Nexon,118.35,6.0,2.0,Petrol,Manual,Jaipur,11608.0,9.5
6425,121671.0,Chevrolet Cruze,163.7,6.0,8.0,Diesel,Manual,Jaipur,12770.0,4.5
6426,65573.0,Maruti Vitara Brezza,88.5,5.0,5.0,Diesel,Automatic,Jaipur,11570.0,8.95
6427,52887.0,Hyundai i10,78.9,5.0,15.0,Petrol,Manual,Jaipur,10360.0,2.5
6428,48457.0,Honda CR-V,187.4,5.0,9.0,Petrol,Automatic,Jaipur,12730.0,12.85
6429,51088.0,Nissan Micra Active,67.04,5.0,11.0,Petrol,Manual,Jaipur,10932.0,3.25
6430,0.0,Maruti Wagon R,67.04,5.0,9.0,Petrol,Manual,Jaipur,10219.0,3.5
6431,22000.0,Kia Seltos,113.43,6.0,3.0,Petrol,Manual,Jaipur,,13.9
6432,45316.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Manual,Jaipur,12338.0,8.23
6433,16858.0,Kia Seltos,138.08,7.0,5.0,Petrol,Automatic,Jaipur,12230.0,13.95
6434,105000.0,Toyota Innova,100.6,5.0,10.0,Diesel,Manual,Jaipur,12700.0,7.9
6435,31850.0,Renault KWID,53.26,5.0,5.0,Petrol,Manual,Jaipur,10620.0,3.42
6436,135213.0,Honda Amaze,98.6,5.0,11.0,Diesel,Manual,Jaipur,,2.7
6437,88378.0,Honda Amaze,98.6,5.0,10.0,Diesel,Manual,Jaipur,11340.0,3.58
6438,191867.0,Maruti Swift Dzire,74.0,5.0,8.0,Diesel,Manual,Jaipur,11380.0,5.0
6439,65808.0,Maruti Swift Dzire,74.0,5.0,12.0,Diesel,Manual,Jaipur,11380.0,4.1
6440,20135.0,Nissan Magnite,71.02,5.0,3.0,Petrol,Manual,Jaipur,11504.0,6.5
6441,29882.0,Skoda Octavia,177.0,7.0,5.0,Petrol,Automatic,Jaipur,12968.0,22.9
6442,33831.0,MG Hector,141.0,6.0,4.0,Petrol,Automatic,Jaipur,,15.0
6443,61334.0,Maruti Wagon R,67.04,5.0,6.0,Petrol,Manual,Jaipur,,3.8
6444,69383.0,BMW 3 Series,190.0,8.0,7.0,Diesel,Automatic,Jaipur,13270.0,17.0
6445,157312.0,Mahindra Scorpio,120.0,5.0,15.0,Diesel,Manual,Jaipur,12494.0,4.5
6446,51531.0,Hyundai i20,81.83,5.0,7.0,Petrol,Manual,Jaipur,11438.0,5.0
6447,88098.0,Kia Seltos,113.43,6.0,5.0,Diesel,Manual,Jaipur,12230.0,9.45
6448,96000.0,Honda BR-V,98.6,6.0,8.0,Diesel,Manual,Jaipur,12376.0,5.25
6449,77901.0,Hyundai Venue,88.76,6.0,5.0,Diesel,Manual,Jaipur,,9.75
6450,133946.0,Skoda Laura,106.0,5.0,16.0,Diesel,Manual,Jaipur,8621.0,5.64
6451,70593.0,Hyundai i10,68.05,5.0,8.0,Petrol,Manual,Jaipur,10360.0,3.26
6452,82556.0,Hyundai i20,81.83,5.0,9.0,Petrol,Manual,Jaipur,11438.0,4.65
6453,42160.0,Maruti Wagon R,67.0,5.0,15.0,Petrol,Manual,Jaipur,10211.0,1.8
6454,99367.0,Maruti Swift Dzire,74.02,5.0,6.0,Diesel,Manual,Jaipur,,7.1
6455,95329.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Manual,Jaipur,12338.0,7.94
6456,72000.0,Maruti Swift Dzire,83.14,5.0,9.0,Petrol,Manual,Jaipur,11380.0,4.65
6457,137537.0,Hyundai i20,90.0,5.0,13.0,Diesel,Manual,Jaipur,11300.0,1.5
6458,98000.0,Honda City,98.6,6.0,10.0,Diesel,Manual,Jaipur,,5.2
6459,152098.0,Chevrolet Cruze,147.9,5.0,14.0,Diesel,Manual,Jaipur,12770.0,3.61
6460,88329.0,Renault Scala,84.8,5.0,11.0,Diesel,Manual,Jaipur,12240.0,3.9
6461,126000.0,Toyota Fortuner,169.0,4.0,8.0,Diesel,Automatic,Jaipur,13090.0,24.5
6462,114866.0,Maruti Ritz,85.8,5.0,15.0,Petrol,Manual,Jaipur,10790.0,0.93
6463,27723.0,Maruti Baleno,81.8,5.0,3.0,Petrol,Manual,Jaipur,11480.0,6.0
6464,57847.0,Toyota Corolla Altis,138.1,7.0,15.0,Petrol,Automatic,Jaipur,12792.0,3.95
6465,46557.0,Hyundai Verna,113.18,6.0,3.0,Petrol,Manual,Jaipur,,9.8
6466,37983.0,Maruti Wagon R,67.04,5.0,8.0,Petrol,Manual,Jaipur,,3.6
6467,152783.0,Maruti Alto,46.3,5.0,14.0,Petrol,Manual,Jaipur,10011.0,0.68
6468,69856.0,Mercedes-Benz C-Class,170.0,7.0,12.0,Diesel,Automatic,Jaipur,12722.0,12.5
6469,60091.0,Audi Q5,174.3,7.0,11.0,Diesel,Automatic,Jaipur,13167.0,18.5
6470,50501.0,Maruti Swift,83.11,5.0,7.0,Petrol,Manual,Jaipur,11150.0,4.5
6471,16603.0,Hyundai Aura,81.86,5.0,4.0,Petrol,Automatic,Jaipur,11350.0,7.35
6472,40960.0,Maruti Celerio,55.92,5.0,4.0,CNG,Manual,Jaipur,10700.0,5.0
6473,65000.0,Hyundai Grand i10,81.86,5.0,6.0,Petrol,Manual,Jaipur,10850.0,4.85
6474,74232.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Jaipur,,4.29
6475,38892.0,Maruti Wagon R,67.04,5.0,9.0,Petrol,Manual,Jaipur,10219.0,3.47
6476,72602.0,Hyundai Verna,126.2,4.0,8.0,Diesel,Automatic,Jaipur,12150.0,6.95
6477,82882.0,BMW X5,245.0,8.0,10.0,Diesel,Automatic,Jaipur,13681.0,24.5
6478,79329.0,Audi Q3,138.13,6.0,7.0,Diesel,Manual,Jaipur,12685.0,23.25
6479,63959.0,Maruti Swift Dzire,85.8,5.0,11.0,Petrol,Manual,Jaipur,,4.0
6480,10801.0,Tata Altroz,86.83,5.0,2.0,Petrol,Manual,Jaipur,,9.0
6481,86580.0,Toyota Fortuner,168.7,5.0,9.0,Diesel,Manual,Jaipur,13090.0,13.0
6482,30751.0,Skoda Rapid,103.52,6.0,9.0,Petrol,Automatic,Jaipur,12170.0,3.3
6483,151231.0,Maruti Wagon R,67.04,5.0,10.0,Petrol,Manual,Jaipur,10219.0,2.5
6484,49000.0,Kia Seltos,113.43,6.0,4.0,Diesel,Manual,Jaipur,12230.0,15.75
6485,49000.0,Kia Seltos,138.08,7.0,5.0,Petrol,Automatic,Jaipur,12230.0,14.75
6486,147640.0,Mercedes-Benz C-Class,170.0,7.0,18.0,Diesel,Automatic,Jaipur,12722.0,2.25
6487,55000.0,Audi A4,140.8,6.0,11.0,Diesel,Automatic,Jaipur,,13.7
6488,17284.0,Honda WR-V,88.5,5.0,2.0,Petrol,Manual,Jaipur,11466.0,9.0
6489,100076.0,Hyundai Xcent,71.01,5.0,10.0,Diesel,Manual,Jaipur,11310.0,3.0
6490,105180.0,Chevrolet Spark,62.0,5.0,13.0,Petrol,Manual,Jaipur,10011.0,0.6
6491,85648.0,Maruti Alto 800,47.33,5.0,6.0,Petrol,Manual,Jaipur,9920.0,2.72
6492,97229.0,Maruti Swift,88.5,5.0,6.0,Petrol,Manual,Jaipur,11160.0,5.09
6493,74850.0,Maruti Baleno,74.0,5.0,8.0,Diesel,Manual,Jaipur,11480.0,4.7
6494,18484.0,Maruti S-Presso,58.33,5.0,2.0,CNG,Manual,Jaipur,10170.0,5.39
6495,52509.0,Maruti Swift,88.5,5.0,6.0,Petrol,Manual,Jaipur,11160.0,5.44
6496,94970.0,Hyundai Accent,94.0,5.0,18.0,Petrol,Manual,Jaipur,11840.0,1.42
6497,57000.0,Hyundai i10,78.9,5.0,8.0,Petrol,Manual,Jaipur,,3.45
6498,91547.0,Skoda Rapid,108.6,5.0,6.0,Diesel,Manual,Jaipur,12224.0,9.65
6499,42601.0,Maruti Swift Dzire,85.8,5.0,13.0,Petrol,Manual,Jaipur,11700.0,2.8
6500,208978.0,Maruti Ertiga,88.76,5.0,11.0,Diesel,Manual,Jaipur,11920.0,4.5
6501,31262.0,Kia Seltos,113.4,6.0,5.0,Diesel,Automatic,Jaipur,12230.0,11.3
6502,72000.0,Ford Ecosport,98.96,5.0,6.0,Diesel,Manual,Jaipur,11526.0,7.75
6503,152633.0,Nissan Terrano,83.8,5.0,10.0,Diesel,Manual,Jaipur,12571.0,2.16
6504,70000.0,Hyundai i20,81.86,5.0,7.0,Petrol,Manual,Jaipur,,6.0
6505,54737.0,Audi A3,150.0,7.0,6.0,Petrol,Automatic,Jaipur,12508.0,20.9
6506,97845.0,Mahindra XUV500,152.87,6.0,4.0,Diesel,Manual,Jaipur,12950.0,10.12
6507,18240.0,Maruti Swift,88.5,5.0,2.0,Petrol,Manual,Jaipur,,6.3
6508,81700.0,Hyundai Santro,,,,Petrol,Manual,Jaipur,,0.66
6509,90000.0,Tata Safari Storme,147.94,5.0,9.0,Diesel,Manual,Jaipur,13219.0,5.9
6510,65262.0,Jaguar XJ,301.73,8.0,10.0,Diesel,Automatic,Jaipur,14419.0,38.0
6511,86703.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Manual,Jaipur,12338.0,8.75
6512,16000.0,Skoda Slavia,113.98,6.0,2.0,Petrol,Manual,Jaipur,12586.0,11.1
6513,48409.0,Hyundai EON,55.2,5.0,6.0,Petrol,Manual,Jaipur,,2.8
6514,102912.0,Maruti Swift,88.5,5.0,12.0,Petrol,Manual,Jaipur,11160.0,3.64
6515,37025.0,Renault KWID,53.26,5.0,5.0,Petrol,Manual,Jaipur,10620.0,3.52
6516,164910.0,Nissan Micra Active,67.04,5.0,9.0,Petrol,Manual,Jaipur,10932.0,2.15
6517,68243.0,Volkswagen Vento,103.6,5.0,12.0,Diesel,Manual,Jaipur,12166.0,3.0
6518,110728.0,Hyundai i10,78.9,5.0,12.0,Petrol,Manual,Jaipur,10360.0,2.31
6519,69492.0,Hyundai Verna,113.45,6.0,4.0,Diesel,Manual,Jaipur,12338.0,11.56
6520,72480.0,Maruti Swift,74.0,5.0,11.0,Diesel,Manual,Jaipur,11090.0,4.0
6521,120094.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Jaipur,11438.0,5.0
6522,118149.0,Maruti Swift,74.0,5.0,11.0,Diesel,Manual,Jaipur,11090.0,3.5
6523,29000.0,Kia Seltos,113.43,,4.0,Petrol,Automatic,Jaipur,12230.0,14.2
6524,68000.0,Honda Brio,86.8,5.0,9.0,Petrol,Automatic,Jaipur,10580.0,3.85
6525,55463.0,Tata Nexon EV,127.0,,3.0,Electric,Automatic,Jaipur,11608.0,12.0
6526,26455.0,Tata Nexon EV,141.04,,2.0,Electric,Automatic,Jaipur,,14.0
6527,45663.0,Maruti Omni,34.2,4.0,10.0,Petrol,Manual,Jaipur,9761.0,0.94
6528,62626.0,Maruti Alto 800,47.3,5.0,12.0,Petrol,Manual,Jaipur,9811.0,0.96
6529,32317.0,Maruti Eeco,61.68,5.0,2.0,CNG,Manual,Jaipur,,5.7
6530,65733.0,Hyundai i20,80.0,5.0,14.0,Petrol,Manual,Jaipur,11300.0,1.17
6531,21388.0,Tata Altroz,86.83,5.0,4.0,Petrol,Manual,Jaipur,11490.0,5.37
6532,71448.0,Maruti Swift Dzire,74.02,5.0,5.0,Diesel,Automatic,Jaipur,,6.78
6533,10371.0,MG ZS EV,174.33,,2.0,Electric,Automatic,Jaipur,,24.5
6534,63385.0,Honda Amaze,88.76,5.0,6.0,Petrol,Manual,Jaipur,11380.0,5.41
6535,60048.0,Hyundai i20,81.86,5.0,5.0,Petrol,Manual,Jaipur,,5.78
6536,44351.0,Tata Tigor EV,73.75,,2.0,Electric,Automatic,Jaipur,11340.0,14.9
6537,45926.0,Hyundai EON,55.2,5.0,9.0,Petrol,Manual,Jaipur,10090.0,2.0
6538,19876.0,Maruti Vitara Brezza,103.26,5.0,3.0,Petrol,Manual,Jaipur,11570.0,7.5
6539,69000.0,Hyundai i20,88.76,6.0,7.0,Diesel,Manual,Jaipur,11438.0,6.75
6540,65000.0,Maruti Vitara Brezza,103.26,5.0,3.0,Petrol,Manual,Jaipur,11570.0,8.95
6541,37386.0,Hyundai Grand i10,82.0,5.0,9.0,Petrol,Manual,Jaipur,10850.0,4.2
6542,104590.0,Maruti Baleno,81.8,5.0,4.0,Petrol,Manual,Jaipur,11480.0,5.5
6543,57794.0,Maruti Swift Dzire,88.5,5.0,3.0,Petrol,Manual,Jaipur,11460.0,7.25
6544,105072.0,Ford Ecosport,89.84,5.0,9.0,Diesel,Manual,Jaipur,11528.0,4.2
6545,176550.0,Honda Civic,130.0,5.0,17.0,Petrol,Manual,Jaipur,12590.0,1.5
6546,52000.0,Hyundai Verna,126.2,6.0,8.0,Diesel,Manual,Jaipur,12150.0,7.85
6547,26124.0,Tata Altroz,86.83,5.0,4.0,Petrol,Manual,Jaipur,,4.6
6548,35925.0,Maruti Ciaz,91.1,5.0,6.0,Petrol,Manual,Jaipur,12440.0,7.5
6549,64816.0,Mahindra Renault Logan,84.5,5.0,16.0,Petrol,Manual,Jaipur,,0.73
6550,92701.0,Mahindra Bolero,63.0,5.0,16.0,Diesel,Manual,Jaipur,11432.0,1.08
6551,38439.0,Maruti Celerio,65.71,5.0,5.0,Petrol,Manual,Jaipur,10700.0,4.19
6552,45531.0,Ford Ecosport,110.4,5.0,7.0,Petrol,Manual,Jaipur,,5.49
6553,33000.0,Maruti Swift Dzire,88.5,5.0,3.0,Petrol,Manual,Jaipur,11460.0,7.1
6554,71098.0,Maruti Swift,88.5,5.0,9.0,Petrol,Manual,Jaipur,11160.0,4.26
6555,99432.0,Mahindra XUV500,140.0,6.0,10.0,Diesel,Manual,Jaipur,,6.33
6556,44777.0,Maruti Esteem,,,19.0,Petrol,Manual,Jaipur,11412.064672795896,1.1
6557,24068.0,Renault KWID,67.0,5.0,4.0,Petrol,Automatic,Jaipur,,4.4
6558,85445.0,Ford Figo,68.05,5.0,11.0,Diesel,Manual,Jaipur,10950.0,2.5
6559,112097.0,Volkswagen Jetta,105.0,6.0,16.0,Diesel,Automatic,Jaipur,8621.0,4.77
6560,80008.0,Hyundai Grand i10,70.0,5.0,7.0,Diesel,Manual,Jaipur,10850.0,4.7
6561,96496.0,Volkswagen Vento,103.6,5.0,11.0,Diesel,Manual,Jaipur,12166.0,4.0
6562,75744.0,Nissan Terrano,108.5,6.0,10.0,Diesel,Manual,Jaipur,12571.0,5.5
6563,70000.0,Maruti Ignis,74.0,5.0,7.0,Diesel,Automatic,Jaipur,10780.0,5.45
6564,85000.0,Hyundai i20 Active,88.76,6.0,9.0,Diesel,Manual,Jaipur,,5.65
6565,15092.0,Maruti Alto 800,47.33,5.0,2.0,Petrol,Manual,Jaipur,9920.0,4.1
6566,117131.0,Honda Amaze,86.7,5.0,10.0,Petrol,Manual,Jaipur,11340.0,3.8
6567,32802.0,Maruti Wagon R Stingray,67.04,5.0,8.0,Petrol,Automatic,Jaipur,10293.0,4.0
6568,39201.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Jaipur,11480.0,6.5
6569,101884.0,Kia Seltos,113.4,6.0,5.0,Diesel,Automatic,Jaipur,12230.0,12.6
6570,152702.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Jaipur,11150.0,4.5
6571,74729.0,Hyundai EON,55.2,5.0,10.0,Petrol,Manual,Jaipur,10090.0,2.1
6572,9009.0,Tata Nexon,118.35,6.0,2.0,Petrol,Manual,Jaipur,11608.0,9.9
6573,10785.0,Maruti SX4 S Cross,103.25,5.0,4.0,Petrol,Manual,Jaipur,12170.0,10.59
6574,85374.0,Hyundai Grand i10,81.86,5.0,7.0,Petrol,Manual,Jaipur,,4.26
6575,36495.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Jaipur,10360.0,1.75
6576,57095.0,Volkswagen Polo,73.9,5.0,12.0,Diesel,Manual,Jaipur,11304.0,2.2
6577,20199.0,Hyundai i20,98.63,6.0,2.0,Diesel,Manual,Jaipur,,10.0
6578,1782.0,Renault KWID,67.06,5.0,2.0,Petrol,Manual,Jaipur,10620.0,5.3
6579,182946.0,Hyundai Creta,121.3,6.0,7.0,Petrol,Manual,Jaipur,12100.0,7.0
6580,20685.0,Renault KWID,53.3,5.0,5.0,Petrol,Manual,Jaipur,10516.0,2.99
6581,51284.0,Hyundai EON,55.2,5.0,9.0,Petrol,Manual,Jaipur,10090.0,2.5
6582,83000.0,Maruti Ertiga,103.0,5.0,4.0,Petrol,Manual,Jaipur,,8.95
6583,36661.0,Maruti Alto 800,47.3,5.0,5.0,Petrol,Manual,Jaipur,9890.0,3.22
6584,44143.0,Mahindra Thar,150.0,6.0,2.0,Petrol,Manual,Jaipur,11680.0,14.0
6585,108168.0,Honda City,78.0,5.0,18.0,Petrol,Manual,Jaipur,12160.0,1.5
6586,69475.0,Maruti Alto K10,67.1,5.0,6.0,Petrol,Automatic,Jaipur,10111.0,3.1
6587,96294.0,Mahindra XUV500,140.0,6.0,11.0,Diesel,Manual,Jaipur,12950.0,5.0
6588,48000.0,Hyundai Creta,121.3,6.0,7.0,Petrol,Manual,Jaipur,12100.0,8.25
6589,34970.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Jaipur,11570.0,8.1
6590,49931.0,Hyundai Aura,81.86,5.0,4.0,Petrol,Manual,Jaipur,11350.0,6.49
6591,49500.0,Maruti Baleno,83.1,5.0,6.0,Petrol,Manual,Jaipur,11480.0,6.7
6592,44376.0,Kia Seltos,113.43,6.0,5.0,Diesel,Automatic,Jaipur,12230.0,15.25
6593,49225.0,Maruti Swift,74.0,5.0,6.0,Diesel,Manual,Jaipur,11150.0,6.55
